cat,colBin,colSim,roiName,session
-0.00079813,-0.013734,-0.0033671,anatlOFC_30,session 3
0.016626,0.0028239,-0.0036466,anatlOFC_30,session 3
-0.00092697,0.00066126,0.020634,anatlOFC_30,session 3
0.040759,-0.0012314,0.012838,anatlOFC_30,session 3
0.0024239,0.0058386,0.0033335,anatlOFC_30,session 3
0.00049082,0.012599,0.0010441,anatlOFC_30,session 3
-0.0030608,-0.0054271,0.010294,anatlOFC_30,session 3
-0.014934,0.00056309,-0.0089913,anatlOFC_30,session 3
0.0042812,0.014837,-0.0039816,anatlOFC_30,session 3
-0.017136,-0.012774,-0.0045184,anatlOFC_30,session 3
0.010224,-0.012944,0.010215,anatlOFC_30,session 3
0.0041229,-0.0085697,-0.0036149,anatlOFC_30,session 3
0.0070753,-0.020987,0.0037781,anatlOFC_30,session 3
-0.012638,-0.012066,-0.0076855,anatlOFC_30,session 3
0.001519,-0.0090736,0.0089921,anatlOFC_30,session 3
-0.0042528,0.0058189,-0.0015626,anatlOFC_30,session 3
0.00040021,-0.015983,-0.0024392,anatlOFC_30,session 3
0.015763,-0.0067957,0.007751,anatlOFC_30,session 3
-0.014472,-0.00058033,0.011007,anatlOFC_30,session 3
0.012788,0.0029114,-0.0065718,anatlOFC_30,session 3
0.060812,-0.021212,0.03702,anatlOFC_30,session 3
-0.012258,0.024446,-0.0062152,anatlOFC_30,session 3
0.0015176,0.0053794,-0.013107,anatlOFC_30,session 3
0.0089584,0.012867,0.0095963,anatlOFC_30,session 3
0.00056884,0.028227,-0.013225,anatlOFC_30,session 3
0.00056716,0.00024312,-0.0052682,anatlOFC_30,session 3
0.0065032,0.0047763,0.0070982,anatlOFC_30,session 3
0.0023619,-0.0012912,-0.0050197,anatlOFC_30,session 3
-0.023666,0.048004,-0.025599,anatlOFC_30,session 3
0.0073187,-0.00082651,-0.0045614,anatlOFC_30,session 3
-0.0015245,0.0031673,-0.000992,anatlOFC_30,session 3
0.0035501,-0.0056449,0.011009,anatlOFC_30,session 3
0.0065206,0.00088522,-0.00032567,anatlOFC_30,session 3
0.0021173,0.002822,0.0013993,anatlOFC_30,session 3
-0.00064732,-0.0099306,-0.01089,anatlOFC_30,session 3
0.019406,-0.0057325,0.017048,anatlOFC_30,session 3
0.0046889,-0.01281,0.0052028,anatlOFC_30,session 3
-0.016277,-0.007387,-0.0048596,anatrOFC_30,session 3
-0.01796,-0.022347,-0.00098523,anatrOFC_30,session 3
-0.00088211,-0.0067653,-0.0026395,anatrOFC_30,session 3
0.0023492,-0.012763,0.0035239,anatrOFC_30,session 3
-0.02554,0.0049404,-0.022393,anatrOFC_30,session 3
0.011747,-0.00030463,-0.0050021,anatrOFC_30,session 3
0.0022756,0.00060817,-0.00018929,anatrOFC_30,session 3
-0.0087078,-0.015135,0.036975,anatrOFC_30,session 3
0.02643,0.0036822,0.024148,anatrOFC_30,session 3
-0.0080112,0.0047135,0.0025179,anatrOFC_30,session 3
0.0071349,0.0095375,-0.0014792,anatrOFC_30,session 3
-0.0042333,0.0024105,-0.002612,anatrOFC_30,session 3
-0.012137,-0.02459,-0.0035138,anatrOFC_30,session 3
0.00010986,0.029301,-0.0083658,anatrOFC_30,session 3
-0.019114,-0.015667,0.00024526,anatrOFC_30,session 3
0.021149,-0.012765,0.0028798,anatrOFC_30,session 3
0.0046479,-0.0019921,0.00065191,anatrOFC_30,session 3
-0.0071366,-0.00030436,-0.0034113,anatrOFC_30,session 3
-0.0071584,0.001404,-0.0086252,anatrOFC_30,session 3
0.0024775,-0.016335,0.0024158,anatrOFC_30,session 3
0.0047501,0.0021543,0.0049913,anatrOFC_30,session 3
-0.0011098,-0.013571,-0.004707,anatrOFC_30,session 3
0.011945,0.0081853,0.0018584,anatrOFC_30,session 3
-0.018134,0.013702,0.012213,anatrOFC_30,session 3
0.0132,0.018414,0.0010265,anatrOFC_30,session 3
0.06093,0.0073249,0.025277,anatrOFC_30,session 3
-0.011334,0.0054299,6.3885e-05,anatrOFC_30,session 3
0.0031854,-0.0060655,-0.01236,anatrOFC_30,session 3
0.0038509,0.0063269,-0.00051576,anatrOFC_30,session 3
-0.0035414,0.0027332,-0.0034533,anatrOFC_30,session 3
0.0032805,0.0028568,-0.0033891,anatrOFC_30,session 3
0.0040073,-0.003302,0.0096689,anatrOFC_30,session 3
-0.0014367,0.0023358,-0.0053542,anatrOFC_30,session 3
-0.023629,0.054515,-0.030307,anatrOFC_30,session 3
0.0021762,-0.0020315,-0.004637,anatrOFC_30,session 3
-0.0056519,-0.013462,-0.0049081,anatrOFC_30,session 3
-0.0053061,-0.010415,0.0097173,anatrOFC_30,session 3
0.0025463,-0.008639,0.0025065,anatrOFC_30,session 3
-0.0018859,-0.0069521,0.0018893,anatrOFC_30,session 3
-0.0034807,-0.0036493,-0.0082031,anatrOFC_30,session 3
0.013261,0.00047091,0.023501,anatrOFC_30,session 3
0.0055703,-0.010973,0.0016125,anatrOFC_30,session 3
-0.017333,-0.011021,-0.0064307,anatBiOFC_30,session 3
-0.011494,-0.019513,0.00090193,anatBiOFC_30,session 3
-0.003656,-0.0079451,0.0004332,anatBiOFC_30,session 3
-0.00027748,-0.0090483,-0.00044558,anatBiOFC_30,session 3
-0.019956,0.020636,-0.024872,anatBiOFC_30,session 3
0.0036113,-0.0072176,-0.0037788,anatBiOFC_30,session 3
0.011286,0.001247,-0.0021821,anatBiOFC_30,session 3
-0.0048376,-0.0040295,0.027219,anatBiOFC_30,session 3
0.035731,0.00013806,0.016681,anatBiOFC_30,session 3
-0.0022361,0.0042872,0.0027149,anatBiOFC_30,session 3
0.0037494,0.011368,0.00028928,anatBiOFC_30,session 3
-0.0028908,-0.0028629,0.0046905,anatBiOFC_30,session 3
-0.013534,-0.011602,-0.0060738,anatBiOFC_30,session 3
0.001494,0.022814,-0.0065211,anatBiOFC_30,session 3
-0.017884,-0.013453,-0.0027331,anatBiOFC_30,session 3
0.017041,-0.01179,0.0068079,anatBiOFC_30,session 3
0.0038377,-0.0057158,-0.00211,anatBiOFC_30,session 3
1.3259e-05,-0.012544,0.00062755,anatBiOFC_30,session 3
-0.01034,-0.00549,-0.0081793,anatBiOFC_30,session 3
0.0016604,-0.01255,0.005719,anatBiOFC_30,session 3
-0.0013872,0.004449,0.00053866,anatBiOFC_30,session 3
-0.00027697,-0.014988,-0.0041096,anatBiOFC_30,session 3
0.014326,0.00091527,0.0048308,anatBiOFC_30,session 3
-0.015852,0.0055812,0.010841,anatBiOFC_30,session 3
0.012945,0.0098843,-0.0033389,anatBiOFC_30,session 3
0.062383,-0.0080418,0.031055,anatBiOFC_30,session 3
-0.011772,0.015275,-0.004506,anatBiOFC_30,session 3
0.0021695,-0.0013504,-0.012647,anatBiOFC_30,session 3
0.0078651,0.009976,0.0064574,anatBiOFC_30,session 3
-0.00015247,0.018604,-0.0089782,anatBiOFC_30,session 3
0.0025567,0.00094308,-0.0045101,anatBiOFC_30,session 3
0.0049865,0.0031912,0.0080002,anatBiOFC_30,session 3
0.0025013,0.00051199,-0.0047888,anatBiOFC_30,session 3
-0.022956,0.050127,-0.02684,anatBiOFC_30,session 3
0.0047206,-0.0015831,-0.0049783,anatBiOFC_30,session 3
-0.0028061,-0.0042001,-0.0024911,anatBiOFC_30,session 3
-0.0012021,-0.0069899,0.01091,anatBiOFC_30,session 3
0.0041422,-0.002455,0.00024037,anatBiOFC_30,session 3
-0.00080014,-0.00090752,0.0011293,anatBiOFC_30,session 3
-0.0028169,-0.0069263,-0.0091684,anatBiOFC_30,session 3
0.016304,-0.0034713,0.019959,anatBiOFC_30,session 3
0.0039738,-0.012328,0.0035718,anatBiOFC_30,session 3
-0.01095,-0.0099506,-0.0055548,anatrHippo_30,session 3
-0.0071067,-0.0079165,0.0045404,anatrHippo_30,session 3
-0.0059232,-0.014569,0.0016483,anatrHippo_30,session 3
-0.0041963,0.0079505,-0.0022888,anatrHippo_30,session 3
-0.01567,0.020828,-0.015432,anatrHippo_30,session 3
-0.003029,-0.0083834,-0.0017944,anatrHippo_30,session 3
0.0073371,-0.004558,0.0046221,anatrHippo_30,session 3
0.0075076,-0.019278,0.016254,anatrHippo_30,session 3
0.028606,-0.02484,0.019487,anatrHippo_30,session 3
-0.017582,-0.0008199,-0.0044507,anatrHippo_30,session 3
0.0021473,-0.00057944,0.0088421,anatrHippo_30,session 3
0.015204,-0.012717,0.0018841,anatrHippo_30,session 3
-0.011549,-0.015577,-0.0056939,anatrHippo_30,session 3
0.0073333,0.010999,-0.0043383,anatrHippo_30,session 3
-0.0255,0.013326,-0.0063542,anatrHippo_30,session 3
0.011625,-0.0067043,-0.0040043,anatrHippo_30,session 3
-0.0058736,-0.007333,-0.0021441,anatrHippo_30,session 3
-0.016842,0.0099402,-0.012561,anatrHippo_30,session 3
-0.002841,0.001776,-0.0029841,anatrHippo_30,session 3
-0.0094892,-0.0050611,-0.00088483,anatrHippo_30,session 3
-0.00047836,0.0061158,0.00079298,anatrHippo_30,session 3
0.0048802,-0.010553,-0.0011734,anatrHippo_30,session 3
-0.0027804,-0.00099367,-0.0030647,anatrHippo_30,session 3
-0.0038765,-0.0064268,0.00039332,anatrHippo_30,session 3
0.0048623,0.024037,-0.0074055,anatrHippo_30,session 3
0.03877,0.018886,-0.0019466,anatrHippo_30,session 3
0.0024353,0.031074,-0.0062284,anatrHippo_30,session 3
-0.013469,0.0041433,-0.013679,anatrHippo_30,session 3
-0.0032475,-0.00543,0.006116,anatrHippo_30,session 3
0.0068221,0.031116,-0.0018077,anatrHippo_30,session 3
0.017781,-0.010515,-0.0056668,anatrHippo_30,session 3
0.012257,0.00098172,0.0048679,anatrHippo_30,session 3
0.0016045,0.013271,-0.0043108,anatrHippo_30,session 3
-0.011282,0.021826,-0.018852,anatrHippo_30,session 3
0.0051869,-0.0089355,-0.00063244,anatrHippo_30,session 3
-0.0046434,-0.001921,-0.0035428,anatrHippo_30,session 3
-0.0016671,0.008652,0.00057123,anatrHippo_30,session 3
-0.0046223,-0.0067476,-0.00052382,anatrHippo_30,session 3
-0.000372,-0.0098496,0.0014506,anatrHippo_30,session 3
-0.0031265,-0.019681,0.0025154,anatrHippo_30,session 3
0.0074557,0.0076275,0.019313,anatrHippo_30,session 3
0.010165,-0.0055914,0.0032191,anatrHippo_30,session 3
-0.0081862,-0.0079817,-0.0046588,anatBiHippo_30,session 3
-0.0062873,-0.0062291,0.0024098,anatBiHippo_30,session 3
-0.0029145,-0.014205,0.00014178,anatBiHippo_30,session 3
-0.001031,0.0096739,-0.0014487,anatBiHippo_30,session 3
-0.020935,0.017211,-0.015398,anatBiHippo_30,session 3
-0.0012345,-0.01043,0.00049947,anatBiHippo_30,session 3
0.0085769,-0.0030506,0.0042832,anatBiHippo_30,session 3
0.0049669,-0.012087,0.0097471,anatBiHippo_30,session 3
0.023608,-0.016547,0.020555,anatBiHippo_30,session 3
-0.014893,0.00021717,-0.003553,anatBiHippo_30,session 3
-0.0029889,0.0081635,0.011486,anatBiHippo_30,session 3
0.021355,-0.012869,0.00071936,anatBiHippo_30,session 3
-0.014293,-0.013843,-0.0010741,anatBiHippo_30,session 3
0.0016068,0.0077105,-0.0051471,anatBiHippo_30,session 3
-0.023457,0.014653,-0.0056234,anatBiHippo_30,session 3
0.010417,-0.0016006,-0.0042211,anatBiHippo_30,session 3
-0.0048275,-0.0095915,-0.00042274,anatBiHippo_30,session 3
-0.012503,0.0062435,-0.0099853,anatBiHippo_30,session 3
0.00067685,0.00077486,-0.0039523,anatBiHippo_30,session 3
-0.0092631,-0.0067999,0.00084652,anatBiHippo_30,session 3
0.0027908,0.0031391,0.0028429,anatBiHippo_30,session 3
0.00075222,-0.0055552,-0.0034568,anatBiHippo_30,session 3
-0.0032274,-0.0081566,-0.0012076,anatBiHippo_30,session 3
-0.002404,-0.007908,-0.00030436,anatBiHippo_30,session 3
0.0029994,0.017144,-0.0079696,anatBiHippo_30,session 3
0.034902,0.014459,0.0023116,anatBiHippo_30,session 3
0.0028868,0.022574,-0.0059342,anatBiHippo_30,session 3
-0.012889,0.0058313,-0.014161,anatBiHippo_30,session 3
-0.0054519,-0.0043247,0.0040255,anatBiHippo_30,session 3
0.0066643,0.023164,-0.0024083,anatBiHippo_30,session 3
0.0161,-0.01016,-0.0046793,anatBiHippo_30,session 3
0.0074764,-0.0016783,0.0030058,anatBiHippo_30,session 3
0.00078596,0.0083345,-0.0048142,anatBiHippo_30,session 3
-0.011185,0.026976,-0.018778,anatBiHippo_30,session 3
0.0057066,-0.0065435,0.0012276,anatBiHippo_30,session 3
-0.0055552,-0.0071166,-0.0054531,anatBiHippo_30,session 3
-0.0018423,0.0056468,0.0030469,anatBiHippo_30,session 3
-0.0030849,-0.0029252,0.00034596,anatBiHippo_30,session 3
-0.0033283,-0.0075921,-0.001471,anatBiHippo_30,session 3
0.0054684,-0.012678,-0.0010461,anatBiHippo_30,session 3
0.0078523,0.0068881,0.019368,anatBiHippo_30,session 3
0.0042726,-0.0025026,0.0027204,anatBiHippo_30,session 3
-0.011467,-0.019194,-0.006845,BA10,session 3
-0.01412,0.013232,-0.00118,BA10,session 3
-0.0046736,-0.0071244,0.0018228,BA10,session 3
-0.0042398,-0.010961,-0.0051438,BA10,session 3
-0.02553,0.021568,-0.026033,BA10,session 3
-0.0033553,0.00028478,-0.0023947,BA10,session 3
-0.0034929,-0.0066065,0.0057124,BA10,session 3
-0.0096037,-0.015517,0.049251,BA10,session 3
0.028422,-0.025168,0.027201,BA10,session 3
-0.017719,0.0032707,0.0096481,BA10,session 3
0.0079729,0.031628,-0.0068892,BA10,session 3
-0.011666,-0.016634,-0.00025001,BA10,session 3
-0.0093524,-0.014235,-0.0042712,BA10,session 3
-0.0057683,0.027706,-0.0075253,BA10,session 3
-0.013702,0.013651,0.013283,BA10,session 3
0.018912,-0.031653,0.0035735,BA10,session 3
-0.012183,-0.015612,-0.0019978,BA10,session 3
-0.00027647,-0.012486,0.00034635,BA10,session 3
-0.01017,0.01076,-0.0016709,BA10,session 3
0.001115,0.0076799,0.002963,BA10,session 3
0.005599,0.015265,-0.0050626,BA10,session 3
-0.028782,-0.074392,0.0052037,BA10,session 3
0.015283,-0.029018,0.0083094,BA10,session 3
-0.018751,-0.005383,0.010627,BA10,session 3
0.0007574,0.011747,-0.003609,BA10,session 3
0.002285,0.0088231,0.019454,BA10,session 3
-0.020383,0.0066353,-0.0093942,BA10,session 3
0.005381,0.0040898,-0.014847,BA10,session 3
-0.00070913,0.00015548,0.0034935,BA10,session 3
-0.0058402,0.01771,-0.010861,BA10,session 3
-0.016288,0.0067496,-0.0036464,BA10,session 3
0.010204,0.0011659,0.02218,BA10,session 3
-0.02272,0.0022899,0.0012494,BA10,session 3
-0.022961,0.038272,-0.01761,BA10,session 3
0.008025,-0.011044,9.7616e-05,BA10,session 3
-0.013908,0.017005,-0.011273,BA10,session 3
0.0019098,-0.015242,0.0039512,BA10,session 3
-0.003407,0.0084615,0.0031002,BA10,session 3
0.0066431,-0.014457,-0.0023628,BA10,session 3
-0.016623,0.001349,-0.010045,BA10,session 3
0.044109,0.010462,-0.002305,BA10,session 3
-0.022287,-0.030207,0.009635,BA10,session 3
-0.011085,-0.014017,-0.0056048,anatlAG,session 3
-0.0073266,0.0026288,0.0018093,anatlAG,session 3
-0.0047085,-0.0069078,-0.00077897,anatlAG,session 3
-0.00010991,0.0009438,-0.0026708,anatlAG,session 3
-0.001549,0.00066514,-0.0087469,anatlAG,session 3
0.0056174,0.0071418,-0.0038311,anatlAG,session 3
0.013134,-0.0043389,0.0086974,anatlAG,session 3
0.0067883,-0.021607,0.0048632,anatlAG,session 3
0.012982,0.0030803,0.0087547,anatlAG,session 3
-0.0062233,0.025187,-0.0012306,anatlAG,session 3
-0.0031188,0.017286,0.00089073,anatlAG,session 3
0.001046,0.013643,-0.0091361,anatlAG,session 3
0.012334,-0.006695,0.0056418,anatlAG,session 3
0.0013231,0.047294,-0.0034692,anatlAG,session 3
-0.013539,0.0060819,-0.0093683,anatlAG,session 3
0.0078948,-0.016917,-0.0020861,anatlAG,session 3
0.006543,-0.012619,-0.0082731,anatlAG,session 3
-0.003191,-0.0081275,0.0016301,anatlAG,session 3
-0.0056218,0.0011923,7.4006e-05,anatlAG,session 3
-0.016006,0.0068546,0.002298,anatlAG,session 3
-0.0022512,-2.5984e-05,0.0073773,anatlAG,session 3
-0.027314,0.013781,-0.0021654,anatlAG,session 3
0.034095,-0.012904,0.014862,anatlAG,session 3
-0.0032063,0.0026124,-0.0012798,anatlAG,session 3
-0.0049362,-0.017009,-0.0024235,anatlAG,session 3
0.0019016,-0.0010813,0.019855,anatlAG,session 3
0.0050258,-0.0028402,0.0086119,anatlAG,session 3
0.0068852,-8.7063e-05,-0.014941,anatlAG,session 3
-0.0035508,0.0054775,0.010617,anatlAG,session 3
0.0070228,0.031281,-0.012049,anatlAG,session 3
0.020095,-0.015201,0.0012082,anatlAG,session 3
-0.0056189,0.002875,0.0079828,anatlAG,session 3
-0.00078392,0.014458,0.005131,anatlAG,session 3
0.0065831,0.0085221,-0.014069,anatlAG,session 3
0.020465,-0.016971,0.0095699,anatlAG,session 3
-0.0034616,-6.808e-05,-0.004815,anatlAG,session 3
0.003881,-0.0077139,0.010952,anatlAG,session 3
0.0029654,0.023049,-0.0025926,anatlAG,session 3
0.0037627,-0.0027511,-0.0012054,anatlAG,session 3
0.0023143,0.0047164,-0.0044351,anatlAG,session 3
0.021385,-0.0083725,0.0060086,anatlAG,session 3
-0.019091,0.039474,0.00025437,anatlAG,session 3
0.0022054,-0.032369,0.0015762,priorlAG,session 3
-0.01514,0.0026922,-0.0050766,priorlAG,session 3
-0.0061554,-0.0045571,0.0096788,priorlAG,session 3
0.0079213,0.0039337,0.004243,priorlAG,session 3
-0.0048325,-0.014632,-0.014384,priorlAG,session 3
0.014942,0.0045284,0.0072423,priorlAG,session 3
0.010052,-0.00085528,0.0051333,priorlAG,session 3
0.0062922,-0.011042,0.0059288,priorlAG,session 3
0.011636,-0.024704,0.019106,priorlAG,session 3
-0.019517,0.011935,-0.0091118,priorlAG,session 3
-0.00077768,0.015953,0.0016402,priorlAG,session 3
0.0047007,0.011212,-0.0077116,priorlAG,session 3
0.017522,-0.0021504,0.011401,priorlAG,session 3
0.0094903,0.02476,0.0073469,priorlAG,session 3
0.015715,-0.0038225,-0.003826,priorlAG,session 3
0.04071,-0.0015159,-0.0036359,priorlAG,session 3
-0.0042325,-0.014065,-0.001547,priorlAG,session 3
-0.0049891,-0.0082092,-0.0044443,priorlAG,session 3
0.0086333,0.0038811,0.003735,priorlAG,session 3
-0.013907,-0.035483,0.011646,priorlAG,session 3
0.0013614,0.0059605,-0.012598,priorlAG,session 3
-0.008485,-0.0056208,0.015829,priorlAG,session 3
0.044814,-0.012326,0.0084678,priorlAG,session 3
-0.012064,-0.021825,0.0028197,priorlAG,session 3
-0.0074383,-0.027387,-0.0041345,priorlAG,session 3
-0.0046061,-0.0097469,0.018843,priorlAG,session 3
-0.008468,-0.0052844,-0.00095127,priorlAG,session 3
-0.013577,-0.018182,-0.0071163,priorlAG,session 3
0.0093208,0.017201,0.0047538,priorlAG,session 3
-0.0020093,0.018361,-0.0066927,priorlAG,session 3
0.010531,-0.018012,0.0020292,priorlAG,session 3
0.022364,-0.0024015,0.0029806,priorlAG,session 3
-0.012847,0.00065243,0.011404,priorlAG,session 3
0.016544,-0.012702,-0.012506,priorlAG,session 3
0.0014223,-0.011531,0.0056943,priorlAG,session 3
-0.014125,0.010427,-0.0084776,priorlAG,session 3
-0.0075377,-0.014921,0.0060728,priorlAG,session 3
0.0014322,0.013627,0.001063,priorlAG,session 3
0.0038857,-0.0047664,-0.0012783,priorlAG,session 3
0.02447,0.038088,0.0039294,priorlAG,session 3
0.015008,0.02215,0.00042079,priorlAG,session 3
-0.019604,0.011593,-0.01021,priorlAG,session 3
-0.013062,0.025627,-0.0124,anatlOFC_30,session 4
-0.0065886,0.0010077,0.00447,anatlOFC_30,session 4
0.0017555,0.012778,-0.001926,anatlOFC_30,session 4
-0.011962,0.0028681,-0.0010874,anatlOFC_30,session 4
-0.017963,0.033459,0.010928,anatlOFC_30,session 4
0.010576,-0.0042553,-0.0018543,anatlOFC_30,session 4
-0.00093272,-0.013362,0.0010933,anatlOFC_30,session 4
0.0019773,-0.00061951,-0.0092061,anatlOFC_30,session 4
-0.0028262,0.01408,0.00081667,anatlOFC_30,session 4
0.0026065,0.0003804,-0.0060017,anatlOFC_30,session 4
-0.021598,0.028242,-0.017807,anatlOFC_30,session 4
0.0043782,-0.0047491,0.0031802,anatlOFC_30,session 4
-0.0046027,0.012695,0.0025085,anatlOFC_30,session 4
0.0024755,0.028577,0.0058024,anatlOFC_30,session 4
-0.0046778,0.02546,-0.0034574,anatlOFC_30,session 4
0.0047648,-0.0076844,0.0026663,anatlOFC_30,session 4
0.013659,-0.0031266,0.0018652,anatlOFC_30,session 4
-0.013335,0.029415,0.0017215,anatlOFC_30,session 4
-0.0022265,0.00043648,0.0010654,anatlOFC_30,session 4
0.0018707,0.040408,0.0021296,anatlOFC_30,session 4
0.011612,0.0035871,-0.0020366,anatlOFC_30,session 4
0.013793,0.003745,-0.001597,anatlOFC_30,session 4
-0.017728,-0.045166,0.018342,anatlOFC_30,session 4
-0.016515,0.011429,0.00071557,anatlOFC_30,session 4
0.0032565,0.033566,-0.0035873,anatlOFC_30,session 4
-0.045885,-0.0089893,-0.0237,anatlOFC_30,session 4
-0.029911,-0.046322,0.025775,anatlOFC_30,session 4
-0.0083683,-0.0070693,0.00018399,anatlOFC_30,session 4
-0.018953,0.00791,-0.0097194,anatlOFC_30,session 4
-0.019525,-0.0008727,0.024709,anatlOFC_30,session 4
-0.018538,-0.0047143,0.002409,anatlOFC_30,session 4
0.0032213,0.0086035,-0.0062842,anatlOFC_30,session 4
0.0036291,0.0027843,0.0014046,anatlOFC_30,session 4
-0.010384,0.0013856,0.039485,anatlOFC_30,session 4
-0.010217,0.026031,-0.0027804,anatlOFC_30,session 4
-0.0027989,0.0086955,0.0013682,anatlOFC_30,session 4
0.0063377,0.00064385,-0.0028092,anatlOFC_30,session 4
-0.00065402,0.0060444,0.0072091,anatlOFC_30,session 4
-0.0020886,-0.0031143,0.0012867,anatlOFC_30,session 4
-0.024416,0.0028164,-0.0079488,anatlOFC_30,session 4
-0.014219,0.019694,0.0017948,anatlOFC_30,session 4
0.0049167,-0.0035088,-0.0051041,anatlOFC_30,session 4
-0.013088,0.0048615,-0.0031738,anatrOFC_30,session 4
-0.0028813,-0.0062284,0.0084693,anatrOFC_30,session 4
-0.00091524,0.013519,-0.0071835,anatrOFC_30,session 4
0.0042194,-0.0098076,0.00495,anatrOFC_30,session 4
-0.024373,0.057076,0.012875,anatrOFC_30,session 4
-0.0034704,9.6956e-05,0.00053204,anatrOFC_30,session 4
0.0025453,0.0023458,-0.0055264,anatrOFC_30,session 4
0.010385,-0.0010244,-0.0057213,anatrOFC_30,session 4
0.017349,0.0099672,-0.0020377,anatrOFC_30,session 4
0.013257,0.0060527,-0.0082867,anatrOFC_30,session 4
-0.0069519,0.025047,-0.014262,anatrOFC_30,session 4
0.006143,0.0019374,0.0026974,anatrOFC_30,session 4
-0.0065967,0.011096,-0.0057813,anatrOFC_30,session 4
-0.0024573,0.025608,0.0045814,anatrOFC_30,session 4
-0.011032,0.018339,-0.0079724,anatrOFC_30,session 4
-0.00025055,0.0017871,-0.0046888,anatrOFC_30,session 4
0.0094451,-0.0020103,0.0085127,anatrOFC_30,session 4
-0.016885,0.007458,0.0027821,anatrOFC_30,session 4
-0.0059382,-0.013077,-0.00052426,anatrOFC_30,session 4
0.0050368,0.032451,0.0030068,anatrOFC_30,session 4
0.0031231,0.010004,-0.0085884,anatrOFC_30,session 4
0.011555,0.0025865,-0.0046469,anatrOFC_30,session 4
-0.010369,-0.046432,0.029344,anatrOFC_30,session 4
-0.0054454,0.0013633,-0.00086275,anatrOFC_30,session 4
0.0082624,0.028355,-0.003435,anatrOFC_30,session 4
-0.030291,-0.019396,-0.010288,anatrOFC_30,session 4
-0.026425,-0.036407,0.018932,anatrOFC_30,session 4
-0.0043481,-0.021599,-0.0035011,anatrOFC_30,session 4
0.0048781,0.00189,-0.0063003,anatrOFC_30,session 4
-0.016603,-0.010523,0.014116,anatrOFC_30,session 4
-0.014309,-0.0038302,0.0032925,anatrOFC_30,session 4
-0.0032963,-0.0076368,-0.0022383,anatrOFC_30,session 4
0.0018728,0.0085806,-0.0024693,anatrOFC_30,session 4
-0.001383,-0.029301,0.062744,anatrOFC_30,session 4
-0.0037859,0.0026927,-0.0018428,anatrOFC_30,session 4
0.0029307,0.0067203,-0.0026934,anatrOFC_30,session 4
-0.00024611,0.0034802,-0.0024316,anatrOFC_30,session 4
0.0036378,0.0031348,0.0049563,anatrOFC_30,session 4
-0.011151,0.00023405,-0.0019478,anatrOFC_30,session 4
-0.027764,0.0077163,-0.012839,anatrOFC_30,session 4
-0.00069391,0.0070745,0.0017357,anatrOFC_30,session 4
-0.0045889,0.0051897,-0.0068079,anatrOFC_30,session 4
-0.011165,0.013896,-0.0081307,anatBiOFC_30,session 4
-0.0041317,-0.0022754,0.0061716,anatBiOFC_30,session 4
0.0015135,0.01286,-0.0044416,anatBiOFC_30,session 4
-0.0051828,-0.0012116,0.00047606,anatBiOFC_30,session 4
-0.020459,0.044251,0.011909,anatBiOFC_30,session 4
0.0051187,-0.0028244,-0.0011251,anatBiOFC_30,session 4
-0.00011356,-0.0084661,-0.0013148,anatBiOFC_30,session 4
0.0046646,-0.00067396,-0.0078798,anatBiOFC_30,session 4
0.0073872,0.012333,-0.00059207,anatBiOFC_30,session 4
0.0069624,0.0020944,-0.0070382,anatBiOFC_30,session 4
-0.01451,0.027021,-0.014526,anatBiOFC_30,session 4
0.0045052,-0.0024424,0.0025768,anatBiOFC_30,session 4
-0.0057454,0.012311,-0.0005613,anatBiOFC_30,session 4
-0.0018277,0.028265,0.0043747,anatBiOFC_30,session 4
-0.0060792,0.021513,-0.0048956,anatBiOFC_30,session 4
0.002904,-0.0024286,-0.00088194,anatBiOFC_30,session 4
0.010684,-0.0027061,0.0054164,anatBiOFC_30,session 4
-0.01505,0.020733,0.001993,anatBiOFC_30,session 4
-0.0027596,-0.0051292,0.00029753,anatBiOFC_30,session 4
0.002888,0.037533,0.0019628,anatBiOFC_30,session 4
0.0080967,0.0062549,-0.0045421,anatBiOFC_30,session 4
0.012784,0.0023372,-0.0037642,anatBiOFC_30,session 4
-0.012804,-0.045768,0.0225,anatBiOFC_30,session 4
-0.013182,0.0080071,9.5359e-05,anatBiOFC_30,session 4
0.0050435,0.030489,-0.003583,anatBiOFC_30,session 4
-0.039524,-0.013624,-0.018584,anatBiOFC_30,session 4
-0.028015,-0.04184,0.022369,anatBiOFC_30,session 4
-0.0062711,-0.016712,-0.00040244,anatBiOFC_30,session 4
-0.010252,0.0055432,-0.0085699,anatBiOFC_30,session 4
-0.018517,-0.0040813,0.020519,anatBiOFC_30,session 4
-0.016877,-0.0038858,0.0026949,anatBiOFC_30,session 4
0.0017273,0.00218,-0.0046613,anatBiOFC_30,session 4
0.0036859,0.0043015,-6.4722e-05,anatBiOFC_30,session 4
-0.0057902,-0.010644,0.050074,anatBiOFC_30,session 4
-0.0082674,0.019164,-0.0029605,anatBiOFC_30,session 4
-0.00083349,0.0079044,-0.00041884,anatBiOFC_30,session 4
0.0033771,0.0021195,-0.002529,anatBiOFC_30,session 4
-0.00017389,0.0048704,0.0061676,anatBiOFC_30,session 4
-0.0051063,-0.0015836,-0.00030382,anatBiOFC_30,session 4
-0.02527,0.0054325,-0.011032,anatBiOFC_30,session 4
-0.0092744,0.013917,0.001998,anatBiOFC_30,session 4
