cat,colBin,colSim,roiName,session
-0.016243,0.0018852,-0.005894,anatBiHippo_30,session 2
0.00071425,-0.015706,0.0023795,anatBiHippo_30,session 2
0.001494,-0.011477,0.005071,anatBiHippo_30,session 2
0.0072615,0.0016715,-0.0029229,anatBiHippo_30,session 2
-0.0034863,-0.00022767,0.0030945,anatBiHippo_30,session 2
-0.0062451,0.028602,-0.0069822,anatBiHippo_30,session 2
-0.0017099,-0.00066778,-0.00021129,anatBiHippo_30,session 2
-0.003253,-0.0014028,-0.00083242,anatBiHippo_30,session 2
-0.0085568,-0.018144,0.0093917,anatBiHippo_30,session 2
-0.0042604,0.0058594,-0.0057125,anatBiHippo_30,session 2
0.0057768,0.00067032,-0.00092852,anatBiHippo_30,session 2
0.0071414,0.00223,0.0091092,anatBiHippo_30,session 2
0.0042195,-4.3254e-05,0.010328,anatBiHippo_30,session 2
0.0087523,-0.0020898,0.0003552,anatBiHippo_30,session 2
0.0060727,-0.0053165,-0.00066923,anatBiHippo_30,session 2
-0.0046454,-0.0046479,0.0042592,anatBiHippo_30,session 2
-0.008298,0.020777,-0.0062807,anatBiHippo_30,session 2
-0.0093217,-0.011573,0.0026886,anatBiHippo_30,session 2
-0.0015461,0.0094856,-0.0030903,anatBiHippo_30,session 2
-0.001796,-0.0017348,-0.0015258,anatBiHippo_30,session 2
-0.0031715,-0.0045076,-0.0010539,anatBiHippo_30,session 2
0.0095938,0.0053149,-0.0007945,anatBiHippo_30,session 2
0.038042,-0.012661,0.0020909,anatBiHippo_30,session 2
-0.0019901,-0.0073134,-0.0020938,anatBiHippo_30,session 2
0.0083953,0.00080442,-0.002941,anatBiHippo_30,session 2
0.035098,0.046856,0.0038593,anatBiHippo_30,session 2
0.0006813,0.0040984,0.0040862,anatBiHippo_30,session 2
0.00074604,0.0021657,-0.01097,anatBiHippo_30,session 2
-0.0049812,-0.016504,0.0054482,anatBiHippo_30,session 2
-0.0052574,-0.0083165,0.0056086,anatBiHippo_30,session 2
-0.0028682,-0.0096638,-0.00073785,anatBiHippo_30,session 2
0.0099726,-0.0010909,0.00063623,anatBiHippo_30,session 2
-0.002596,0.0065903,-8.8565e-05,anatBiHippo_30,session 2
-0.0080368,-0.002998,0.0064403,anatBiHippo_30,session 2
-0.0070185,-0.0082649,-0.0007301,anatBiHippo_30,session 2
0.0069388,-0.010961,0.0072606,anatBiHippo_30,session 2
-0.00773,0.03513,-0.0077961,anatBiHippo_30,session 2
0.01308,0.0012126,0.0036475,anatBiHippo_30,session 2
-0.00068342,0.0035013,-0.0014385,anatBiHippo_30,session 2
0.00062413,0.00037155,0.0010843,anatBiHippo_30,session 2
0.0033852,0.0082252,0.0021672,anatBiHippo_30,session 2
0.0086599,-0.0016098,0.0021129,anatBiHippo_30,session 2
0.0069438,0.018463,-0.00057893,BA10,session 2
0.0098,-0.0065389,-0.0013603,BA10,session 2
0.0044756,-0.0030057,-0.0039847,BA10,session 2
-0.0071501,0.0088307,-0.0054828,BA10,session 2
-0.016958,0.01914,0.00068197,BA10,session 2
-0.0079766,0.0068994,-0.0031948,BA10,session 2
-0.0070596,-0.0049325,-8.4705e-05,BA10,session 2
-0.0094149,0.00092306,0.0009771,BA10,session 2
-0.011302,-0.014193,0.015525,BA10,session 2
-0.0092673,0.0011617,0.0019393,BA10,session 2
0.0057651,-0.00451,-0.0023787,BA10,session 2
-0.019105,0.0019966,-0.0079101,BA10,session 2
0.0096996,-0.00229,0.00090901,BA10,session 2
0.0089163,-0.0038284,-0.00085189,BA10,session 2
-0.0017464,-0.00089425,-0.00018768,BA10,session 2
-0.006753,-0.031847,0.020877,BA10,session 2
0.023373,-0.015711,0.019595,BA10,session 2
-0.0028455,-0.0097293,0.0011905,BA10,session 2
0.0067594,0.0019654,-0.0028851,BA10,session 2
0.0079181,0.0022256,0.0078163,BA10,session 2
-0.018145,-0.0098433,-0.00020921,BA10,session 2
0.010079,-0.0043742,-0.0012861,BA10,session 2
0.060455,-0.00066141,0.01375,BA10,session 2
-0.0028479,-0.0088547,-0.00085376,BA10,session 2
-0.00073783,-0.00041653,-0.0070866,BA10,session 2
0.066647,-0.0089021,0.0050384,BA10,session 2
0.017348,0.0069024,-0.0020236,BA10,session 2
0.0044875,0.0060342,-0.0092114,BA10,session 2
-0.0063554,0.0006394,-0.0044459,BA10,session 2
0.0081721,0.054348,-0.010605,BA10,session 2
-0.0077281,-0.019679,-0.0070511,BA10,session 2
0.015778,-0.0042908,0.0021559,BA10,session 2
0.0061694,0.0052022,0.014157,BA10,session 2
0.019242,0.020949,0.0041387,BA10,session 2
-0.0015277,-0.0070678,0.0025001,BA10,session 2
-0.0013552,0.0045723,0.00065576,BA10,session 2
-0.0055027,0.0072976,-0.0029799,BA10,session 2
-0.013657,-0.0013745,-0.0030261,BA10,session 2
-0.0021125,-0.00057745,0.0064744,BA10,session 2
-0.0056872,-0.0066532,0.0011796,BA10,session 2
0.0081815,-0.010363,-0.0069388,BA10,session 2
0.01447,0.010937,-0.0040882,BA10,session 2
-0.010545,-0.012048,-0.0021713,anatlAG,session 2
0.0085337,-0.025302,0.0018095,anatlAG,session 2
-0.0059579,-0.0047515,-0.0015396,anatlAG,session 2
-0.0010364,0.0071777,-0.0042522,anatlAG,session 2
0.022702,0.028815,-0.0048837,anatlAG,session 2
-0.0025251,-0.015234,-0.0036882,anatlAG,session 2
-0.0031326,-0.011386,-0.00091197,anatlAG,session 2
-0.0015778,-0.0061686,-0.00082173,anatlAG,session 2
-0.012887,-0.014995,0.0022932,anatlAG,session 2
-0.0073487,0.018968,-0.0001739,anatlAG,session 2
0.0094015,-0.010215,0.0048389,anatlAG,session 2
0.002421,-0.0045632,0.00044725,anatlAG,session 2
-0.0045401,-0.0073732,0.0036336,anatlAG,session 2
0.011085,-0.013819,-0.0043334,anatlAG,session 2
-0.0080051,-0.014901,0.011145,anatlAG,session 2
-0.014504,-0.029924,0.0056227,anatlAG,session 2
0.0059368,-0.0009885,0.0011319,anatlAG,session 2
-0.011533,0.0049767,-0.00040727,anatlAG,session 2
0.024079,0.020492,0.0035097,anatlAG,session 2
0.0021007,-0.0079513,0.0070229,anatlAG,session 2
-0.0076135,-0.0071109,-0.0013649,anatlAG,session 2
0.0010134,-0.013889,0.0050194,anatlAG,session 2
0.025013,-0.010337,0.0024836,anatlAG,session 2
0.0032935,-0.0044955,-0.0049116,anatlAG,session 2
0.0055153,0.0055119,-0.0057436,anatlAG,session 2
0.010567,0.10338,0.0022797,anatlAG,session 2
0.010225,0.0012948,0.0029111,anatlAG,session 2
-0.0012424,-0.00049925,-0.0035223,anatlAG,session 2
-0.0039268,-0.0072984,-0.0050048,anatlAG,session 2
0.02224,-0.0079573,-0.0027664,anatlAG,session 2
0.002988,-0.013852,-0.0082002,anatlAG,session 2
0.0031023,-0.0059232,-4.4493e-05,anatlAG,session 2
0.011767,-0.01879,0.0313,anatlAG,session 2
0.0043766,-0.012028,0.0093342,anatlAG,session 2
-0.0055958,-0.0086828,0.0021617,anatlAG,session 2
0.0019826,0.006054,-0.00048749,anatlAG,session 2
-0.01438,0.0089857,0.00098718,anatlAG,session 2
0.0059201,-0.0019119,-0.0026898,anatlAG,session 2
-0.008611,0.0052483,-0.00090404,anatlAG,session 2
-0.00075956,-0.002513,-0.0052398,anatlAG,session 2
0.00069316,0.0085226,-0.0012849,anatlAG,session 2
0.021536,0.0033777,0.00039096,anatlAG,session 2
-0.0077926,-0.027961,0.00058799,priorlAG,session 2
0.0076669,-0.010032,-0.00046678,priorlAG,session 2
-0.0021685,-0.011114,-0.00066508,priorlAG,session 2
0.00035129,-0.0051218,-0.0010885,priorlAG,session 2
0.017055,0.0063419,0.005192,priorlAG,session 2
0.016981,-0.012158,-0.0044842,priorlAG,session 2
0.014704,-0.0019252,0.0081769,priorlAG,session 2
0.0025684,-0.014273,0.00091315,priorlAG,session 2
-0.012652,-0.020787,0.0045459,priorlAG,session 2
0.013666,-0.002389,-0.0053236,priorlAG,session 2
-0.005492,0.00078365,0.0012189,priorlAG,session 2
0.013183,-0.01076,0.014475,priorlAG,session 2
-0.0072658,0.00025489,-0.0013801,priorlAG,session 2
0.01155,-0.0085277,0.00081852,priorlAG,session 2
-0.0042355,-0.018047,0.0037464,priorlAG,session 2
0.008712,-0.012259,0.0081931,priorlAG,session 2
0.017691,0.0066566,-0.0027965,priorlAG,session 2
-0.0087861,0.029408,0.0074349,priorlAG,session 2
0.0048526,0.068155,-0.010025,priorlAG,session 2
0.017949,-0.0025692,0.0043297,priorlAG,session 2
0.014674,-0.014844,0.001645,priorlAG,session 2
0.016023,-0.020813,0.0080311,priorlAG,session 2
0.0082645,-0.0035352,0.0029997,priorlAG,session 2
-0.0045479,0.010898,0.0040916,priorlAG,session 2
0.0030354,0.005726,0.00029076,priorlAG,session 2
0.0089046,0.045538,-0.0044504,priorlAG,session 2
0.016018,0.0022739,-0.0033081,priorlAG,session 2
-0.0095888,0.02697,-0.0053234,priorlAG,session 2
0.0032275,-0.01374,-0.0003551,priorlAG,session 2
-0.0083526,0.017442,-0.002211,priorlAG,session 2
0.0039535,-0.0070149,-0.012243,priorlAG,session 2
-0.0077677,-0.014739,-0.0061027,priorlAG,session 2
0.014886,-0.044475,0.027692,priorlAG,session 2
-0.0079741,0.021587,0.0086257,priorlAG,session 2
-0.013255,-0.0012358,0.012715,priorlAG,session 2
0.011329,0.0039728,0.0046927,priorlAG,session 2
-0.013716,0.0050517,0.0048998,priorlAG,session 2
-0.0023576,0.0022111,-0.00061336,priorlAG,session 2
-0.0032877,-0.011589,0.0013181,priorlAG,session 2
-0.00037649,-0.017192,-0.0056228,priorlAG,session 2
-0.0029437,-0.0016636,0.00050533,priorlAG,session 2
0.019056,0.0086697,-0.0024494,priorlAG,session 2
